emoji_level,font_file,cp_seq,supported
1.0,api_level/21/NotoColorEmoji.ttf,"(127976,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(127977,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(127978,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(127979,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(127980,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(127981,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(127982,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(127983,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(127984,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(127987,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(127988,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(127989,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(127991,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(127992,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(127993,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(127994,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(127995,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(127996,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(127997,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(127998,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(127999,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128000,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128001,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128002,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128003,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128004,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128005,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128006,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128007,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128008,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128009,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128010,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128011,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128012,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128013,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128014,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128015,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128016,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128017,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128018,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128019,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128020,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128021,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128022,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128023,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128024,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128025,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128026,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128027,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128028,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128029,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128030,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128031,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128032,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128033,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128034,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128035,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128036,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128037,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128038,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128039,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128040,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128041,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128042,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128043,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128044,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128045,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128046,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128047,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128048,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128049,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128050,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128051,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128052,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128053,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128054,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128055,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128056,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128057,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128058,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128059,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128060,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128061,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128062,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128063,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128064,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128065,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128066,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128067,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128068,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128069,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128070,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128071,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128072,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128073,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128074,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128075,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128076,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128077,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128078,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128079,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128080,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128081,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128082,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128083,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128084,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128085,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128086,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128087,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128088,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128089,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128090,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128091,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128092,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128093,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128094,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128095,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128096,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128097,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128098,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128099,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128100,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128101,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128102,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128103,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128104,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128105,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128106,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128107,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128108,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128109,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128110,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128111,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128112,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128113,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128114,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128115,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128116,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128117,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128118,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128119,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128120,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128121,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128122,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128123,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128124,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128125,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128126,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128127,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128128,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128129,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128130,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128131,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128132,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128133,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128134,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128135,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128136,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128137,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128138,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128139,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128140,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128141,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128142,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128143,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128144,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128145,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128146,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128147,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128148,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128149,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128150,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128151,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128152,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128153,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128154,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128155,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128156,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128157,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128158,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128159,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128160,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128161,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128162,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128163,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128164,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128165,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128166,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128167,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128168,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128169,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128170,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128171,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128172,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128173,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128174,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128175,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128176,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128177,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128178,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128179,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128180,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128181,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128182,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128183,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128184,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128185,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128186,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128187,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128188,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128189,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128190,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128191,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128192,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128193,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128194,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128195,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128196,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128197,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128198,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128199,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128200,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128201,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128202,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128203,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128204,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128205,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128206,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128207,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128208,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128209,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128210,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128211,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128212,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128213,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128214,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128215,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128216,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128217,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128218,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128219,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128220,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128221,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128222,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128223,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128224,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128225,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128226,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128227,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128228,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128229,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128230,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128231,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128232,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128233,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128234,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128235,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128236,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128237,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128238,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128239,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128240,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128241,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128242,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128243,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128244,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128245,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128246,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128247,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128248,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128249,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128250,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128251,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128252,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128253,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128255,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128256,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128257,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128258,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128259,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128260,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128261,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128262,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128263,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128264,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128265,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128266,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128267,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128268,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128269,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128270,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128271,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128272,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128273,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128274,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128275,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128276,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128277,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128278,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128279,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128280,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128281,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128282,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128283,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128284,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128285,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128286,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128287,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128288,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128289,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128290,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128291,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128292,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128293,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128294,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128295,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128296,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128297,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128298,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128299,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128300,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128301,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128302,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128303,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128304,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128305,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128306,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128307,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128308,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128309,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128310,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128311,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128312,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128313,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128314,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128315,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128316,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128317,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128329,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128330,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128331,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128332,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128333,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128334,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128336,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128337,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128338,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128339,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128340,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128341,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128342,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128343,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128344,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128345,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128346,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128347,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128348,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128349,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128350,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128351,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128352,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128353,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128354,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128355,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128356,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128357,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128358,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128359,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128367,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128368,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128371,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128372,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128373,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128374,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128375,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128376,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128377,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128391,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128394,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128395,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128396,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128397,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128400,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128405,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128406,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128421,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128424,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128433,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128434,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128444,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128450,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128451,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128452,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128465,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128466,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128467,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128476,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128477,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128478,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128481,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128483,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128495,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128499,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128506,)",False
1.0,api_level/21/NotoColorEmoji.ttf,"(128507,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128508,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128509,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128510,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128511,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128512,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128513,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128514,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128515,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128516,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128517,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128518,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128519,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128520,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128521,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128522,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128523,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128524,)",True
1.0,api_level/21/NotoColorEmoji.ttf,"(128525,)",True
